c_date,iso2,iso3,code3,FIPS,Province_State,Country_Region,Death
8/1/21,US,USA,840,1,Alabama,US,587405
8/2/21,US,USA,840,1,Alabama,US,589110
8/3/21,US,USA,840,1,Alabama,US,592417
8/4/21,US,USA,840,1,Alabama,US,595816
8/5/21,US,USA,840,1,Alabama,US,599633
8/6/21,US,USA,840,1,Alabama,US,603318
8/7/21,US,USA,840,1,Alabama,US,607209
8/8/21,US,USA,840,1,Alabama,US,607209
8/9/21,US,USA,840,1,Alabama,US,612086
8/10/21,US,USA,840,1,Alabama,US,615901
8/11/21,US,USA,840,1,Alabama,US,619752
8/12/21,US,USA,840,1,Alabama,US,623919
8/13/21,US,USA,840,1,Alabama,US,627905
8/14/21,US,USA,840,1,Alabama,US,627905
8/15/21,US,USA,840,1,Alabama,US,634897
8/16/21,US,USA,840,1,Alabama,US,637363
8/17/21,US,USA,840,1,Alabama,US,641386
8/18/21,US,USA,840,1,Alabama,US,645851
8/19/21,US,USA,840,1,Alabama,US,649741
8/20/21,US,USA,840,1,Alabama,US,653540
8/21/21,US,USA,840,1,Alabama,US,659750
8/22/21,US,USA,840,1,Alabama,US,663065
8/23/21,US,USA,840,1,Alabama,US,665653
8/24/21,US,USA,840,1,Alabama,US,665653
8/25/21,US,USA,840,1,Alabama,US,665653
8/26/21,US,USA,840,1,Alabama,US,676795
8/27/21,US,USA,840,1,Alabama,US,681828
8/28/21,US,USA,840,1,Alabama,US,688018
8/29/21,US,USA,840,1,Alabama,US,691451
8/30/21,US,USA,840,1,Alabama,US,694523
8/31/21,US,USA,840,1,Alabama,US,699729
9/1/21,US,USA,840,1,Alabama,US,704420
9/2/21,US,USA,840,1,Alabama,US,709732
9/3/21,US,USA,840,1,Alabama,US,714860
9/4/21,US,USA,840,1,Alabama,US,719280
9/5/21,US,USA,840,1,Alabama,US,722122
9/6/21,US,USA,840,1,Alabama,US,724688
9/7/21,US,USA,840,1,Alabama,US,727360
9/8/21,US,USA,840,1,Alabama,US,732151
9/9/21,US,USA,840,1,Alabama,US,736518
9/10/21,US,USA,840,1,Alabama,US,741318
9/11/21,US,USA,840,1,Alabama,US,745812
9/12/21,US,USA,840,1,Alabama,US,747606
9/13/21,US,USA,840,1,Alabama,US,750298
9/14/21,US,USA,840,1,Alabama,US,754242
9/15/21,US,USA,840,1,Alabama,US,757893
9/16/21,US,USA,840,1,Alabama,US,761865
9/17/21,US,USA,840,1,Alabama,US,764839
9/18/21,US,USA,840,1,Alabama,US,768301
9/19/21,US,USA,840,1,Alabama,US,770391
9/20/21,US,USA,840,1,Alabama,US,772311
9/21/21,US,USA,840,1,Alabama,US,775531
9/22/21,US,USA,840,1,Alabama,US,778549
9/23/21,US,USA,840,1,Alabama,US,781915
9/24/21,US,USA,840,1,Alabama,US,784484
9/25/21,US,USA,840,1,Alabama,US,787421
9/26/21,US,USA,840,1,Alabama,US,789054
9/27/21,US,USA,840,1,Alabama,US,790648
9/28/21,US,USA,840,1,Alabama,US,792632
9/29/21,US,USA,840,1,Alabama,US,794773
9/30/21,US,USA,840,1,Alabama,US,796475
10/1/21,US,USA,840,1,Alabama,US,798320
10/2/21,US,USA,840,1,Alabama,US,799800
10/3/21,US,USA,840,1,Alabama,US,800692
10/4/21,US,USA,840,1,Alabama,US,801428
10/5/21,US,USA,840,1,Alabama,US,802977
10/6/21,US,USA,840,1,Alabama,US,804249
10/7/21,US,USA,840,1,Alabama,US,805511
10/8/21,US,USA,840,1,Alabama,US,806560
10/9/21,US,USA,840,1,Alabama,US,807479
10/10/21,US,USA,840,1,Alabama,US,808132
10/11/21,US,USA,840,1,Alabama,US,808599
10/12/21,US,USA,840,1,Alabama,US,809485
10/13/21,US,USA,840,1,Alabama,US,810501
10/14/21,US,USA,840,1,Alabama,US,811551
10/15/21,US,USA,840,1,Alabama,US,812694
10/16/21,US,USA,840,1,Alabama,US,813481
10/17/21,US,USA,840,1,Alabama,US,814025
10/18/21,US,USA,840,1,Alabama,US,814363
10/19/21,US,USA,840,1,Alabama,US,815324
10/20/21,US,USA,840,1,Alabama,US,815989
10/21/21,US,USA,840,1,Alabama,US,817054
10/22/21,US,USA,840,1,Alabama,US,818652
10/23/21,US,USA,840,1,Alabama,US,819597
10/24/21,US,USA,840,1,Alabama,US,820011
10/25/21,US,USA,840,1,Alabama,US,820312
10/26/21,US,USA,840,1,Alabama,US,821255
10/27/21,US,USA,840,1,Alabama,US,828648
10/28/21,US,USA,840,1,Alabama,US,830789
10/29/21,US,USA,840,1,Alabama,US,831165
10/30/21,US,USA,840,1,Alabama,US,831653
10/31/21,US,USA,840,1,Alabama,US,832047
11/1/21,US,USA,840,1,Alabama,US,832264
11/2/21,US,USA,840,1,Alabama,US,833009
11/3/21,US,USA,840,1,Alabama,US,833493
11/4/21,US,USA,840,1,Alabama,US,834582
11/5/21,US,USA,840,1,Alabama,US,835157
11/6/21,US,USA,840,1,Alabama,US,835740
11/7/21,US,USA,840,1,Alabama,US,836032
11/8/21,US,USA,840,1,Alabama,US,836255
11/9/21,US,USA,840,1,Alabama,US,837250
11/10/21,US,USA,840,1,Alabama,US,837428
11/11/21,US,USA,840,1,Alabama,US,838114
11/12/21,US,USA,840,1,Alabama,US,838836
11/13/21,US,USA,840,1,Alabama,US,839436
11/14/21,US,USA,840,1,Alabama,US,839695
11/15/21,US,USA,840,1,Alabama,US,839953
11/16/21,US,USA,840,1,Alabama,US,840495
11/17/21,US,USA,840,1,Alabama,US,840991
11/18/21,US,USA,840,1,Alabama,US,841483
11/19/21,US,USA,840,1,Alabama,US,841956
11/20/21,US,USA,840,1,Alabama,US,842636
11/21/21,US,USA,840,1,Alabama,US,842908
11/22/21,US,USA,840,1,Alabama,US,843161
11/23/21,US,USA,840,1,Alabama,US,843780
11/24/21,US,USA,840,1,Alabama,US,844196
11/25/21,US,USA,840,1,Alabama,US,844594
11/26/21,US,USA,840,1,Alabama,US,844594
11/27/21,US,USA,840,1,Alabama,US,844951
11/28/21,US,USA,840,1,Alabama,US,845108
11/29/21,US,USA,840,1,Alabama,US,845284
11/30/21,US,USA,840,1,Alabama,US,845761
12/1/21,US,USA,840,1,Alabama,US,846297
12/2/21,US,USA,840,1,Alabama,US,847064
12/3/21,US,USA,840,1,Alabama,US,847659
12/4/21,US,USA,840,1,Alabama,US,848137
12/5/21,US,USA,840,1,Alabama,US,848498
12/6/21,US,USA,840,1,Alabama,US,848779
12/7/21,US,USA,840,1,Alabama,US,849409
12/8/21,US,USA,840,1,Alabama,US,850096
12/9/21,US,USA,840,1,Alabama,US,850645
12/10/21,US,USA,840,1,Alabama,US,851237
12/11/21,US,USA,840,1,Alabama,US,851950
12/12/21,US,USA,840,1,Alabama,US,852280
12/13/21,US,USA,840,1,Alabama,US,852574
12/14/21,US,USA,840,1,Alabama,US,854229
12/15/21,US,USA,840,1,Alabama,US,854876
12/16/21,US,USA,840,1,Alabama,US,855692
12/17/21,US,USA,840,1,Alabama,US,856600
12/18/21,US,USA,840,1,Alabama,US,857292
12/19/21,US,USA,840,1,Alabama,US,857844
12/20/21,US,USA,840,1,Alabama,US,858396
12/21/21,US,USA,840,1,Alabama,US,859650
12/22/21,US,USA,840,1,Alabama,US,861110
12/23/21,US,USA,840,1,Alabama,US,863170
12/24/21,US,USA,840,1,Alabama,US,865636
12/25/21,US,USA,840,1,Alabama,US,868085
12/26/21,US,USA,840,1,Alabama,US,868948
12/27/21,US,USA,840,1,Alabama,US,870627
12/28/21,US,USA,840,1,Alabama,US,874332
12/29/21,US,USA,840,1,Alabama,US,880307
12/30/21,US,USA,840,1,Alabama,US,888563
12/31/21,US,USA,840,1,Alabama,US,896614
1/1/22,US,USA,840,1,Alabama,US,896614
1/2/22,US,USA,840,1,Alabama,US,909541
1/3/22,US,USA,840,1,Alabama,US,913603
1/4/22,US,USA,840,1,Alabama,US,921175
1/5/22,US,USA,840,1,Alabama,US,932250
1/6/22,US,USA,840,1,Alabama,US,944876
1/7/22,US,USA,840,1,Alabama,US,957848
1/8/22,US,USA,840,1,Alabama,US,966180
1/9/22,US,USA,840,1,Alabama,US,978632
1/10/22,US,USA,840,1,Alabama,US,984882
1/11/22,US,USA,840,1,Alabama,US,993418
1/12/22,US,USA,840,1,Alabama,US,1004622
1/13/22,US,USA,840,1,Alabama,US,1004622
1/14/22,US,USA,840,1,Alabama,US,1004622
1/15/22,US,USA,840,1,Alabama,US,1004622
1/16/22,US,USA,840,1,Alabama,US,1056478
1/17/22,US,USA,840,1,Alabama,US,1064536
1/18/22,US,USA,840,1,Alabama,US,1071264
1/19/22,US,USA,840,1,Alabama,US,1088370
1/20/22,US,USA,840,1,Alabama,US,1104356
1/21/22,US,USA,840,1,Alabama,US,1120881
1/22/22,US,USA,840,1,Alabama,US,1137387
1/23/22,US,USA,840,1,Alabama,US,1147194
1/24/22,US,USA,840,1,Alabama,US,1153149
1/25/22,US,USA,840,1,Alabama,US,1161929
1/26/22,US,USA,840,1,Alabama,US,1153149
1/27/22,US,USA,840,1,Alabama,US,1153149
1/28/22,US,USA,840,1,Alabama,US,1195557
1/29/22,US,USA,840,1,Alabama,US,1206308
1/30/22,US,USA,840,1,Alabama,US,1212798
1/31/22,US,USA,840,1,Alabama,US,1218257
2/1/22,US,USA,840,1,Alabama,US,1223896
2/2/22,US,USA,840,1,Alabama,US,1229300
2/3/22,US,USA,840,1,Alabama,US,1229300
2/4/22,US,USA,840,1,Alabama,US,1240496
2/5/22,US,USA,840,1,Alabama,US,1242420
2/6/22,US,USA,840,1,Alabama,US,1242420
2/7/22,US,USA,840,1,Alabama,US,1245876
2/8/22,US,USA,840,1,Alabama,US,1250383
2/9/22,US,USA,840,1,Alabama,US,1254032
2/10/22,US,USA,840,1,Alabama,US,1256745
2/11/22,US,USA,840,1,Alabama,US,1259580
2/12/22,US,USA,840,1,Alabama,US,1262018
2/13/22,US,USA,840,1,Alabama,US,1263072
2/14/22,US,USA,840,1,Alabama,US,1263796
2/15/22,US,USA,840,1,Alabama,US,1265932
2/16/22,US,USA,840,1,Alabama,US,1267907
2/17/22,US,USA,840,1,Alabama,US,1270015
2/18/22,US,USA,840,1,Alabama,US,1271455
2/19/22,US,USA,840,1,Alabama,US,1272608
2/20/22,US,USA,840,1,Alabama,US,1273092
2/21/22,US,USA,840,1,Alabama,US,1273484
2/22/22,US,USA,840,1,Alabama,US,1274123
2/23/22,US,USA,840,1,Alabama,US,1275355
2/24/22,US,USA,840,1,Alabama,US,1276580
2/25/22,US,USA,840,1,Alabama,US,1277837
2/26/22,US,USA,840,1,Alabama,US,1279006
2/27/22,US,USA,840,1,Alabama,US,1279364
2/28/22,US,USA,840,1,Alabama,US,1279565
3/1/22,US,USA,840,1,Alabama,US,1280351
3/2/22,US,USA,840,1,Alabama,US,1281610
3/3/22,US,USA,840,1,Alabama,US,1282372
3/4/22,US,USA,840,1,Alabama,US,1282945
3/5/22,US,USA,840,1,Alabama,US,1282945
1/22/20,US,USA,840,2,Alaska,US,0
1/23/20,US,USA,840,2,Alaska,US,0
1/24/20,US,USA,840,2,Alaska,US,0
1/25/20,US,USA,840,2,Alaska,US,0
1/26/20,US,USA,840,2,Alaska,US,0
1/27/20,US,USA,840,2,Alaska,US,0
1/28/20,US,USA,840,2,Alaska,US,0
1/29/20,US,USA,840,2,Alaska,US,0
1/30/20,US,USA,840,2,Alaska,US,0
1/31/20,US,USA,840,2,Alaska,US,0
2/1/20,US,USA,840,2,Alaska,US,0
2/2/20,US,USA,840,2,Alaska,US,0
2/3/20,US,USA,840,2,Alaska,US,0
2/4/20,US,USA,840,2,Alaska,US,0
2/5/20,US,USA,840,2,Alaska,US,0
2/6/20,US,USA,840,2,Alaska,US,0
2/7/20,US,USA,840,2,Alaska,US,0
2/8/20,US,USA,840,2,Alaska,US,0
2/9/20,US,USA,840,2,Alaska,US,0
2/10/20,US,USA,840,2,Alaska,US,0
2/11/20,US,USA,840,2,Alaska,US,0
2/12/20,US,USA,840,2,Alaska,US,0
2/13/20,US,USA,840,2,Alaska,US,0
2/14/20,US,USA,840,2,Alaska,US,0
2/15/20,US,USA,840,2,Alaska,US,0
2/16/20,US,USA,840,2,Alaska,US,0
2/17/20,US,USA,840,2,Alaska,US,0
2/18/20,US,USA,840,2,Alaska,US,0
2/19/20,US,USA,840,2,Alaska,US,0
2/20/20,US,USA,840,2,Alaska,US,0
2/21/20,US,USA,840,2,Alaska,US,0
2/22/20,US,USA,840,2,Alaska,US,0
2/23/20,US,USA,840,2,Alaska,US,0
2/24/20,US,USA,840,2,Alaska,US,0
2/25/20,US,USA,840,2,Alaska,US,0
2/26/20,US,USA,840,2,Alaska,US,0
2/27/20,US,USA,840,2,Alaska,US,0
2/28/20,US,USA,840,2,Alaska,US,0
2/29/20,US,USA,840,2,Alaska,US,0
3/1/20,US,USA,840,2,Alaska,US,0
3/2/20,US,USA,840,2,Alaska,US,0
3/3/20,US,USA,840,2,Alaska,US,0
3/4/20,US,USA,840,2,Alaska,US,0
3/5/20,US,USA,840,2,Alaska,US,0
3/6/20,US,USA,840,2,Alaska,US,0
3/7/20,US,USA,840,2,Alaska,US,0
3/8/20,US,USA,840,2,Alaska,US,0
3/9/20,US,USA,840,2,Alaska,US,0
3/10/20,US,USA,840,2,Alaska,US,0
3/11/20,US,USA,840,2,Alaska,US,0
3/12/20,US,USA,840,2,Alaska,US,0
3/13/20,US,USA,840,2,Alaska,US,1
3/14/20,US,USA,840,2,Alaska,US,1
3/15/20,US,USA,840,2,Alaska,US,1
3/16/20,US,USA,840,2,Alaska,US,1
3/17/20,US,USA,840,2,Alaska,US,4
3/18/20,US,USA,840,2,Alaska,US,9
3/19/20,US,USA,840,2,Alaska,US,12
3/20/20,US,USA,840,2,Alaska,US,15
3/21/20,US,USA,840,2,Alaska,US,16
3/22/20,US,USA,840,2,Alaska,US,26
3/23/20,US,USA,840,2,Alaska,US,39
3/24/20,US,USA,840,2,Alaska,US,43
3/25/20,US,USA,840,2,Alaska,US,50
3/26/20,US,USA,840,2,Alaska,US,64
3/27/20,US,USA,840,2,Alaska,US,75
3/28/20,US,USA,840,2,Alaska,US,92
3/29/20,US,USA,840,2,Alaska,US,111
3/30/20,US,USA,840,2,Alaska,US,119
3/31/20,US,USA,840,2,Alaska,US,129
4/1/20,US,USA,840,2,Alaska,US,142
4/2/20,US,USA,840,2,Alaska,US,150
4/3/20,US,USA,840,2,Alaska,US,161
4/4/20,US,USA,840,2,Alaska,US,172
4/5/20,US,USA,840,2,Alaska,US,187
4/6/20,US,USA,840,2,Alaska,US,193
4/7/20,US,USA,840,2,Alaska,US,215
4/8/20,US,USA,840,2,Alaska,US,228
4/9/20,US,USA,840,2,Alaska,US,238
4/10/20,US,USA,840,2,Alaska,US,249
4/11/20,US,USA,840,2,Alaska,US,261
4/12/20,US,USA,840,2,Alaska,US,276
4/13/20,US,USA,840,2,Alaska,US,281
4/14/20,US,USA,840,2,Alaska,US,289
4/15/20,US,USA,840,2,Alaska,US,297
4/16/20,US,USA,840,2,Alaska,US,305
4/17/20,US,USA,840,2,Alaska,US,314
4/18/20,US,USA,840,2,Alaska,US,319
4/19/20,US,USA,840,2,Alaska,US,324
4/20/20,US,USA,840,2,Alaska,US,326
4/21/20,US,USA,840,2,Alaska,US,334
4/22/20,US,USA,840,2,Alaska,US,340
4/23/20,US,USA,840,2,Alaska,US,342
4/24/20,US,USA,840,2,Alaska,US,344
4/25/20,US,USA,840,2,Alaska,US,344
4/26/20,US,USA,840,2,Alaska,US,346
4/27/20,US,USA,840,2,Alaska,US,350
4/28/20,US,USA,840,2,Alaska,US,356
4/29/20,US,USA,840,2,Alaska,US,360
4/30/20,US,USA,840,2,Alaska,US,360
5/1/20,US,USA,840,2,Alaska,US,369
5/2/20,US,USA,840,2,Alaska,US,370
5/3/20,US,USA,840,2,Alaska,US,373
5/4/20,US,USA,840,2,Alaska,US,375
5/5/20,US,USA,840,2,Alaska,US,376
5/6/20,US,USA,840,2,Alaska,US,378
5/7/20,US,USA,840,2,Alaska,US,380
5/8/20,US,USA,840,2,Alaska,US,383
5/9/20,US,USA,840,2,Alaska,US,385
5/10/20,US,USA,840,2,Alaska,US,386
5/11/20,US,USA,840,2,Alaska,US,388
5/12/20,US,USA,840,2,Alaska,US,390
5/13/20,US,USA,840,2,Alaska,US,391
5/14/20,US,USA,840,2,Alaska,US,396
5/15/20,US,USA,840,2,Alaska,US,398
5/16/20,US,USA,840,2,Alaska,US,403
5/17/20,US,USA,840,2,Alaska,US,408
5/18/20,US,USA,840,2,Alaska,US,411
5/19/20,US,USA,840,2,Alaska,US,411
5/20/20,US,USA,840,2,Alaska,US,416
5/21/20,US,USA,840,2,Alaska,US,416
5/22/20,US,USA,840,2,Alaska,US,419
5/23/20,US,USA,840,2,Alaska,US,423
5/24/20,US,USA,840,2,Alaska,US,423
5/25/20,US,USA,840,2,Alaska,US,426
5/26/20,US,USA,840,2,Alaska,US,430
5/27/20,US,USA,840,2,Alaska,US,431
5/28/20,US,USA,840,2,Alaska,US,444
5/29/20,US,USA,840,2,Alaska,US,450
5/30/20,US,USA,840,2,Alaska,US,455
5/31/20,US,USA,840,2,Alaska,US,484
6/1/20,US,USA,840,2,Alaska,US,492
6/2/20,US,USA,840,2,Alaska,US,512
6/3/20,US,USA,840,2,Alaska,US,541
6/4/20,US,USA,840,2,Alaska,US,559
6/5/20,US,USA,840,2,Alaska,US,572
6/6/20,US,USA,840,2,Alaska,US,586
6/7/20,US,USA,840,2,Alaska,US,595
6/8/20,US,USA,840,2,Alaska,US,614
6/9/20,US,USA,840,2,Alaska,US,627
6/10/20,US,USA,840,2,Alaska,US,649
6/11/20,US,USA,840,2,Alaska,US,676
6/12/20,US,USA,840,2,Alaska,US,697
6/13/20,US,USA,840,2,Alaska,US,731
6/14/20,US,USA,840,2,Alaska,US,743
6/15/20,US,USA,840,2,Alaska,US,747
6/16/20,US,USA,840,2,Alaska,US,761
6/17/20,US,USA,840,2,Alaska,US,786
6/18/20,US,USA,840,2,Alaska,US,806
6/19/20,US,USA,840,2,Alaska,US,833
6/20/20,US,USA,840,2,Alaska,US,856
6/21/20,US,USA,840,2,Alaska,US,870
6/22/20,US,USA,840,2,Alaska,US,883
6/23/20,US,USA,840,2,Alaska,US,915
6/24/20,US,USA,840,2,Alaska,US,940
6/25/20,US,USA,840,2,Alaska,US,982
6/26/20,US,USA,840,2,Alaska,US,1012
6/27/20,US,USA,840,2,Alaska,US,1039
6/28/20,US,USA,840,2,Alaska,US,1070
6/29/20,US,USA,840,2,Alaska,US,1096
6/30/20,US,USA,840,2,Alaska,US,1142
7/1/20,US,USA,840,2,Alaska,US,1184
7/2/20,US,USA,840,2,Alaska,US,1235
7/3/20,US,USA,840,2,Alaska,US,1296
7/4/20,US,USA,840,2,Alaska,US,1350
7/5/20,US,USA,840,2,Alaska,US,1382
7/6/20,US,USA,840,2,Alaska,US,1411
7/7/20,US,USA,840,2,Alaska,US,1435
7/8/20,US,USA,840,2,Alaska,US,1485
7/9/20,US,USA,840,2,Alaska,US,1537
7/10/20,US,USA,840,2,Alaska,US,1591
7/11/20,US,USA,840,2,Alaska,US,1683
7/12/20,US,USA,840,2,Alaska,US,1784
7/13/20,US,USA,840,2,Alaska,US,1857
7/14/20,US,USA,840,2,Alaska,US,1918
7/15/20,US,USA,840,2,Alaska,US,1974
7/16/20,US,USA,840,2,Alaska,US,2053
7/17/20,US,USA,840,2,Alaska,US,2104
7/18/20,US,USA,840,2,Alaska,US,2179
7/19/20,US,USA,840,2,Alaska,US,2297
7/20/20,US,USA,840,2,Alaska,US,2436
7/21/20,US,USA,840,2,Alaska,US,2551
7/22/20,US,USA,840,2,Alaska,US,2651
7/23/20,US,USA,840,2,Alaska,US,2728
7/24/20,US,USA,840,2,Alaska,US,2795
7/25/20,US,USA,840,2,Alaska,US,2912
7/26/20,US,USA,840,2,Alaska,US,3143
7/27/20,US,USA,840,2,Alaska,US,3258
7/28/20,US,USA,840,2,Alaska,US,3391
7/29/20,US,USA,840,2,Alaska,US,3483
7/30/20,US,USA,840,2,Alaska,US,3607
7/31/20,US,USA,840,2,Alaska,US,3716
8/1/20,US,USA,840,2,Alaska,US,3868
8/2/20,US,USA,840,2,Alaska,US,4013
8/3/20,US,USA,840,2,Alaska,US,4091
8/4/20,US,USA,840,2,Alaska,US,4160
8/5/20,US,USA,840,2,Alaska,US,4220
8/6/20,US,USA,840,2,Alaska,US,4265
8/7/20,US,USA,840,2,Alaska,US,4335
8/8/20,US,USA,840,2,Alaska,US,4420
8/9/20,US,USA,840,2,Alaska,US,4523
8/10/20,US,USA,840,2,Alaska,US,4589
8/11/20,US,USA,840,2,Alaska,US,4650
8/12/20,US,USA,840,2,Alaska,US,4711
8/13/20,US,USA,840,2,Alaska,US,4812
8/14/20,US,USA,840,2,Alaska,US,4917
8/15/20,US,USA,840,2,Alaska,US,5005
8/16/20,US,USA,840,2,Alaska,US,5106
8/17/20,US,USA,840,2,Alaska,US,5157
8/18/20,US,USA,840,2,Alaska,US,5228
8/19/20,US,USA,840,2,Alaska,US,5305
8/20/20,US,USA,840,2,Alaska,US,5393
8/21/20,US,USA,840,2,Alaska,US,5461
8/22/20,US,USA,840,2,Alaska,US,5552
8/23/20,US,USA,840,2,Alaska,US,5619
8/24/20,US,USA,840,2,Alaska,US,5690
8/25/20,US,USA,840,2,Alaska,US,5726
8/26/20,US,USA,840,2,Alaska,US,5781
8/27/20,US,USA,840,2,Alaska,US,5870
8/28/20,US,USA,840,2,Alaska,US,5989
8/29/20,US,USA,840,2,Alaska,US,6085
8/30/20,US,USA,840,2,Alaska,US,6134
8/31/20,US,USA,840,2,Alaska,US,6172
9/1/20,US,USA,840,2,Alaska,US,6208
9/2/20,US,USA,840,2,Alaska,US,6276
9/3/20,US,USA,840,2,Alaska,US,6366
9/4/20,US,USA,840,2,Alaska,US,6491
9/5/20,US,USA,840,2,Alaska,US,6581
9/6/20,US,USA,840,2,Alaska,US,6678
9/7/20,US,USA,840,2,Alaska,US,6713
9/8/20,US,USA,840,2,Alaska,US,6747
9/9/20,US,USA,840,2,Alaska,US,6812
9/10/20,US,USA,840,2,Alaska,US,6927
9/11/20,US,USA,840,2,Alaska,US,7024
9/12/20,US,USA,840,2,Alaska,US,7128
9/13/20,US,USA,840,2,Alaska,US,7190
9/14/20,US,USA,840,2,Alaska,US,7267
9/15/20,US,USA,840,2,Alaska,US,7311
9/16/20,US,USA,840,2,Alaska,US,7363
9/17/20,US,USA,840,2,Alaska,US,7475
9/18/20,US,USA,840,2,Alaska,US,7586
9/19/20,US,USA,840,2,Alaska,US,7682
9/20/20,US,USA,840,2,Alaska,US,7789
9/21/20,US,USA,840,2,Alaska,US,7860
9/22/20,US,USA,840,2,Alaska,US,7920
9/23/20,US,USA,840,2,Alaska,US,7997
9/24/20,US,USA,840,2,Alaska,US,8140
9/25/20,US,USA,840,2,Alaska,US,8267
9/26/20,US,USA,840,2,Alaska,US,8387
9/27/20,US,USA,840,2,Alaska,US,8498
9/28/20,US,USA,840,2,Alaska,US,8617
9/29/20,US,USA,840,2,Alaska,US,8738
9/30/20,US,USA,840,2,Alaska,US,8846
10/1/20,US,USA,840,2,Alaska,US,8984
10/2/20,US,USA,840,2,Alaska,US,9129
10/3/20,US,USA,840,2,Alaska,US,9269
10/4/20,US,USA,840,2,Alaska,US,9412
10/5/20,US,USA,840,2,Alaska,US,9611
10/6/20,US,USA,840,2,Alaska,US,9762
10/7/20,US,USA,840,2,Alaska,US,9887
10/8/20,US,USA,840,2,Alaska,US,10025
10/9/20,US,USA,840,2,Alaska,US,10214
10/10/20,US,USA,840,2,Alaska,US,10449
10/11/20,US,USA,840,2,Alaska,US,10697
10/12/20,US,USA,840,2,Alaska,US,10896
10/13/20,US,USA,840,2,Alaska,US,11053
10/14/20,US,USA,840,2,Alaska,US,11222
10/15/20,US,USA,840,2,Alaska,US,11396
10/16/20,US,USA,840,2,Alaska,US,11616
10/17/20,US,USA,840,2,Alaska,US,11825
10/18/20,US,USA,840,2,Alaska,US,12040
10/19/20,US,USA,840,2,Alaska,US,12247
10/20/20,US,USA,840,2,Alaska,US,12480
10/21/20,US,USA,840,2,Alaska,US,12705
10/22/20,US,USA,840,2,Alaska,US,12940
10/23/20,US,USA,840,2,Alaska,US,13193
10/24/20,US,USA,840,2,Alaska,US,13553
10/25/20,US,USA,840,2,Alaska,US,14075
10/26/20,US,USA,840,2,Alaska,US,14424
10/27/20,US,USA,840,2,Alaska,US,14803
10/28/20,US,USA,840,2,Alaska,US,15160
10/29/20,US,USA,840,2,Alaska,US,15531
10/30/20,US,USA,840,2,Alaska,US,15913
10/31/20,US,USA,840,2,Alaska,US,16365
11/1/20,US,USA,840,2,Alaska,US,16709
11/2/20,US,USA,840,2,Alaska,US,17063
11/3/20,US,USA,840,2,Alaska,US,17455
11/4/20,US,USA,840,2,Alaska,US,17868
11/5/20,US,USA,840,2,Alaska,US,18182
11/6/20,US,USA,840,2,Alaska,US,18712
11/7/20,US,USA,840,2,Alaska,US,19316
11/8/20,US,USA,840,2,Alaska,US,19834
11/9/20,US,USA,840,2,Alaska,US,20309
11/10/20,US,USA,840,2,Alaska,US,20839
11/11/20,US,USA,840,2,Alaska,US,21338
11/12/20,US,USA,840,2,Alaska,US,21825
11/13/20,US,USA,840,2,Alaska,US,22418
11/14/20,US,USA,840,2,Alaska,US,23162
11/15/20,US,USA,840,2,Alaska,US,23826
11/16/20,US,USA,840,2,Alaska,US,24414
11/17/20,US,USA,840,2,Alaska,US,25056
11/18/20,US,USA,840,2,Alaska,US,25602
11/19/20,US,USA,840,2,Alaska,US,26100
11/20/20,US,USA,840,2,Alaska,US,26561
11/21/20,US,USA,840,2,Alaska,US,27242
11/22/20,US,USA,840,2,Alaska,US,27797
11/23/20,US,USA,840,2,Alaska,US,28296
11/24/20,US,USA,840,2,Alaska,US,28883
11/25/20,US,USA,840,2,Alaska,US,29563
11/26/20,US,USA,840,2,Alaska,US,30121
11/27/20,US,USA,840,2,Alaska,US,30796
11/28/20,US,USA,840,2,Alaska,US,31467
11/29/20,US,USA,840,2,Alaska,US,32087
11/30/20,US,USA,840,2,Alaska,US,32598
12/1/20,US,USA,840,2,Alaska,US,33139
12/2/20,US,USA,840,2,Alaska,US,33828
12/3/20,US,USA,840,2,Alaska,US,34592
12/4/20,US,USA,840,2,Alaska,US,35354
12/5/20,US,USA,840,2,Alaska,US,36296
12/6/20,US,USA,840,2,Alaska,US,37062
12/7/20,US,USA,840,2,Alaska,US,37562
12/8/20,US,USA,840,2,Alaska,US,38141
12/9/20,US,USA,840,2,Alaska,US,38736
12/10/20,US,USA,840,2,Alaska,US,39373
12/11/20,US,USA,840,2,Alaska,US,40000
12/12/20,US,USA,840,2,Alaska,US,40522
12/13/20,US,USA,840,2,Alaska,US,41169
12/14/20,US,USA,840,2,Alaska,US,41599
12/15/20,US,USA,840,2,Alaska,US,41891
12/16/20,US,USA,840,2,Alaska,US,42498
12/17/20,US,USA,840,2,Alaska,US,42883
12/18/20,US,USA,840,2,Alaska,US,43377
12/19/20,US,USA,840,2,Alaska,US,43713
12/20/20,US,USA,840,2,Alaska,US,43896
12/21/20,US,USA,840,2,Alaska,US,44050
12/22/20,US,USA,840,2,Alaska,US,44485
12/23/20,US,USA,840,2,Alaska,US,44852
12/24/20,US,USA,840,2,Alaska,US,45122
12/25/20,US,USA,840,2,Alaska,US,45122
12/26/20,US,USA,840,2,Alaska,US,45497
12/27/20,US,USA,840,2,Alaska,US,45800
12/28/20,US,USA,840,2,Alaska,US,45930
12/29/20,US,USA,840,2,Alaska,US,46123
12/30/20,US,USA,840,2,Alaska,US,46504
12/31/20,US,USA,840,2,Alaska,US,47014
